,Estimate!!Total!!Population for whom poverty status is determined,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!Under 18 years,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!Under 18 years!!Under 5 years,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!Under 18 years!!5 to 17 years,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!Under 18 years!!Related children of householder under 18 years,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!18 to 64 years,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!18 to 64 years!!18 to 34 years,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!18 to 64 years!!35 to 64 years,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!60 years and over,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!65 years and over,Estimate!!Total!!Population for whom poverty status is determined!!SEX!!Male,Estimate!!Total!!Population for whom poverty status is determined!!SEX!!Female,Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race),"Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino",Estimate!!Total!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,Estimate!!Total!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate,Estimate!!Total!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),"Estimate!!Total!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, associate's degree",Estimate!!Total!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,Estimate!!Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over,Estimate!!Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed,Estimate!!Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Male,Estimate!!Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Female,Estimate!!Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed,Estimate!!Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Male,Estimate!!Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Female,Estimate!!Total!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over,"Estimate!!Total!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Worked full-time, year-round in the past 12 months",Estimate!!Total!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Worked part-time or part-year in the past 12 months,Estimate!!Total!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Did not work,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Male,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Female,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!15 years,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!16 to 17 years,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!18 to 24 years,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!25 to 34 years,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!35 to 44 years,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!45 to 54 years,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!55 to 64 years,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!65 to 74 years,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!75 years and over,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Mean income deficit for unrelated individuals (dollars),"Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked full-time, year-round in the past 12 months","Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked less than full-time, year-round in the past 12 months",Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Did not work,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Population in housing units for whom poverty status is determined,Estimate!!Below poverty level!!Population for whom poverty status is determined,Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years,Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years!!Under 5 years,Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years!!5 to 17 years,Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years!!Related children of householder under 18 years,Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!18 to 64 years,Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!18 to 64 years!!18 to 34 years,Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!18 to 64 years!!35 to 64 years,Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!60 years and over,Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!65 years and over,Estimate!!Below poverty level!!Population for whom poverty status is determined!!SEX!!Male,Estimate!!Below poverty level!!Population for whom poverty status is determined!!SEX!!Female,Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race),"Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino",Estimate!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,Estimate!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate,Estimate!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),"Estimate!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, associate's degree",Estimate!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over,Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed,Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Male,Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Female,Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed,Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Male,Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Female,Estimate!!Below poverty level!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over,"Estimate!!Below poverty level!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Worked full-time, year-round in the past 12 months",Estimate!!Below poverty level!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Worked part-time or part-year in the past 12 months,Estimate!!Below poverty level!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Did not work,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Male,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Female,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!15 years,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!16 to 17 years,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!18 to 24 years,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!25 to 34 years,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!35 to 44 years,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!45 to 54 years,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!55 to 64 years,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!65 to 74 years,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!75 years and over,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Mean income deficit for unrelated individuals (dollars),"Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked full-time, year-round in the past 12 months","Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked less than full-time, year-round in the past 12 months",Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Did not work,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Population in housing units for whom poverty status is determined,Year,State
7,5563823,1241717,326124,915593,1236493,3529350,1353929,2175421,1126932,792756,2783848,2779975,4540932,224108,50510,178069,8626,230826,330752,1203064,3764977,3845420,298388,799322,1130484,1617226,3064829,2924726,1567679,1357047,140103,76655,63448,4462770,2087465,1145839,1229466,1223499,628799,594700,1139,3661,164285,328241,151085,144098,178960,141470,110560,7397,593613,314492,315394,,544232,143390,40165,103225,138734,341947,177902,164045,88824,58895,249599,294633,402481,37637,9054,17793,1024,33236,43007,178418,288526,305145,56730,86732,97561,64122,187902,153664,68896,84768,34238,18296,15942,416089,40436,163950,211703,250905,115783,135122,1092,3382,73513,46163,21776,27091,36979,23114,17795,(X),18219,108082,124604,,2020,COLORADO
8,3466935,726564,180055,546509,723982,2145145,726643,1418502,836895,595226,1687721,1779214,2578763,365535,8710,158623,1101,185831,168372,572955,2292010,2451312,216287,638819,604888,991318,1901515,1786715,918950,867765,114800,62401,52399,2832078,1248218,712965,870895,681499,323619,357880,822,1653,54995,139274,70535,93322,121678,98907,100313,7178,292751,148482,240266,,339156,94665,25146,69519,92237,201850,87642,114208,63605,42641,147174,191982,191314,64059,1641,13917,139,46895,21191,120421,135027,202968,51577,71577,46476,33338,104256,76265,30683,45582,27991,13462,14529,254800,15891,84041,154868,140312,62324,77988,822,1577,23872,21821,12595,19987,28729,15747,15162,(X),6344,43688,90280,,2020,CONNECTICUT
9,941266,199880,53300,146580,198918,563339,197963,365376,244072,178047,453371,487895,637476,203154,3506,38098,689,21490,36853,89084,581495,669669,60508,206663,181188,221310,481663,453527,230894,222633,28136,14671,13465,764586,330383,171773,262430,185862,84512,101350,227,703,15564,36729,20293,25353,35439,28213,23341,7795,80252,38356,67254,,107641,34390,10809,23581,33468,61671,27070,34601,18857,11580,45776,61865,56220,35806,545,4327,63,4573,6107,16413,46530,60363,12246,25673,14619,7825,30677,23370,9269,14101,7307,3385,3922,75995,7201,23445,45349,41665,16799,24866,227,688,8077,6188,3871,5944,9522,3779,3369,(X),2506,12628,26531,,2020,DELAWARE
10,669089,124153,44390,79763,123861,461430,211560,249870,117160,83506,316793,352296,271633,307255,2310,26284,304,33023,28280,74502,243060,495624,38913,80997,76832,298882,401968,373728,179583,194145,28240,13391,14849,554825,298186,111261,145378,253859,119391,134468,50,195,23602,94083,38407,28019,30400,22529,16574,7931,148356,49925,55578,,103391,28347,8654,19693,28055,63622,32122,31500,17102,11422,45274,58117,16313,74491,788,3593,12,4952,3242,9003,13568,59848,13484,19622,11667,15075,28344,17142,6764,10378,11202,4672,6530,77457,4126,22809,50522,48029,22734,25295,50,195,9723,10490,4410,6121,8499,5111,3430,(X),2412,15479,30138,,2020,WASHINGTON DC
11,20793628,4145349,1112667,3032682,4125880,12370026,4330041,8039985,5639502,4278253,10103370,10690258,14934916,3261008,53853,583948,13028,689219,1257656,5397545,11114537,15030645,1683580,4214805,4489237,4643023,10213440,9661556,5037945,4623611,551884,287449,264435,17126149,7012382,3535410,6578357,4247301,2068116,2179185,5276,12898,354251,765020,496536,572618,734862,654391,651449,7374,1767915,825884,1653502,,2772939,773801,224436,549365,755962,1549183,648653,900530,613802,449955,1239481,1533458,1715595,673421,8705,69508,2094,128890,174726,887135,1083283,1699089,407809,596258,434108,260914,754379,595286,271686,323600,159093,76466,82627,2077712,199472,545453,1332787,1038988,457734,581254,4905,12305,167200,148930,99199,135393,198671,140755,131630,(X),65308,284151,689529,,2020,FLORIDA
12,10238369,2466599,640470,1826129,2456873,6342256,2327485,4014771,2029454,1429514,4936995,5301374,5886893,3203076,33932,425463,6991,299783,382231,989675,5356419,6869909,809239,1872198,1944122,2244350,5172267,4885748,2519325,2366423,286519,140457,146062,8054615,3664478,1697716,2692421,1814538,876619,937919,2519,6589,197776,383475,238449,269261,293433,234420,188616,7547,843900,360714,609924,,1461572,495477,142438,353039,486699,821046,383824,437222,216699,145049,637626,823946,631159,644424,8358,44252,1480,68953,62946,207705,524902,779112,208654,276983,197175,96300,408135,321752,135087,186665,86383,36408,49975,1011497,114982,295743,600772,458858,197789,261069,2488,6014,98199,73182,48077,61893,81351,48966,38688,(X),30029,142711,286118,,2020,GEORGIA
13,1381577,295576,85645,209931,293770,829164,301007,528157,346719,256837,686830,694747,327752,24187,3253,525927,143692,18290,338476,147443,292758,982505,72866,265094,311753,332792,701981,670353,343372,326981,31628,16733,14895,1116689,514697,243203,358789,245878,123619,122259,568,1173,18275,50672,34173,32373,38963,37512,32169,7668,109276,54135,82467,,127971,34575,11146,23429,32902,72100,30593,41507,29680,21296,58550,69421,31226,2027,691,31495,30115,1246,31171,17859,26607,79946,12391,29745,23945,13865,33838,27021,12064,14957,6817,3690,3127,97424,7546,28331,61547,55874,25153,30721,560,1097,8165,9391,6472,6523,9663,7008,6995,(X),2578,17045,36251,,2020,HAWAII
14,1722972,438474,112788,325686,436285,1010963,379853,631110,379153,273535,860069,862903,1524300,10699,21983,23979,3062,65276,73673,218345,1403992,1130156,97665,298533,406475,327483,850582,815205,444164,371041,35377,19532,15845,1334306,554437,358408,421461,308378,154788,153590,435,1690,47512,58514,32670,37447,50022,42227,37861,7026,124511,78866,105001,,205676,63003,19822,43181,60968,121078,64568,56510,31835,21595,93429,112247,169641,2600,5651,3685,1059,12559,10481,41385,146139,106205,18962,36146,36855,14242,65885,56450,25911,30539,9435,5090,4345,148907,15928,58610,74369,80080,34737,45343,429,1595,24645,11830,6476,8608,12516,7193,6788,(X),5432,32845,41803,,2020,IDAHO
15,12418504,2813715,742571,2071144,2802857,7679025,2801601,4877424,2709490,1925764,6074232,6344272,8685940,1718507,32916,696025,5005,750740,529371,2154084,7574051,8538658,857230,2161126,2449494,3070808,6595833,6204343,3236787,2967556,391490,209623,181867,9934739,4468288,2316824,3149627,2447321,1188092,1259229,3230,7014,255268,541550,295389,309239,387568,322653,325410,7629,1097738,504842,844741,,1488670,454654,130683,323971,444689,864994,409662,455332,248346,169022,654596,834074,789411,432416,4454,72066,579,118263,71481,313448,631682,825261,186555,278643,229946,130117,454789,338394,140070,198324,116395,55965,60430,1080551,98950,338709,642892,561936,247822,314114,3205,6599,124480,89054,55890,69600,101214,57746,54148,(X),33119,178766,350051,,2020,ILLINOIS
16,6491632,1535005,408233,1126772,1527009,3941816,1435300,2506516,1433063,1014811,3185663,3305969,5352688,603768,13242,150592,2099,153730,215513,463099,5103373,4379603,455587,1440637,1277818,1205561,3345981,3188372,1675085,1513287,157609,84689,72920,5134748,2282872,1215213,1636663,1302662,636856,665806,2078,5592,181772,247163,141487,172029,217888,170162,164491,7507,556483,290652,455527,,838149,269559,81056,188503,261939,493101,244506,248595,115961,75489,372593,465556,572175,162507,2415,24620,248,34115,42069,93556,524724,437865,107247,169485,112552,48581,246837,198681,82361,116320,48156,23184,24972,595340,56497,210052,328791,325123,144744,180379,2069,5338,89354,49129,31216,42754,54443,26692,24128,(X),19143,119283,186697,,2020,INDIANA
17,3051284,714639,192133,522506,711212,1821669,660390,1161279,717264,514976,1511924,1539360,2722314,109074,10027,77298,3837,38875,89859,188718,2597756,2067681,151642,628290,674228,613521,1653183,1589767,837057,752710,63416,34357,29059,2418519,1148180,592295,678044,664336,333778,330558,864,2494,114254,124518,66356,79717,101019,82072,93042,7108,288824,163766,211746,,339090,95105,29730,65375,91802,207738,113058,94680,52549,36247,150447,188643,265467,33568,2273,11045,1250,7261,18226,36414,241397,176079,32242,66591,54374,22872,116133,96986,40121,56865,19147,9319,9828,252923,25088,102659,125176,156354,69505,86849,864,2407,53511,22372,12091,17145,21918,11903,14143,(X),10135,68126,78093,,2020,IOWA
18,2828498,693728,185571,508157,690262,1692318,635785,1056533,624090,442452,1402272,1426226,2352091,154936,20748,85351,2232,77823,135317,343195,2136019,1874008,157906,476859,594962,644281,1491423,1432261,756234,676027,59162,32770,26392,2213123,1051814,522431,638878,560178,279076,281102,755,2549,95379,105676,57340,63044,89543,70578,75314,7127,247813,129777,182588,,323644,96696,29224,67472,93562,192813,106601,86212,49978,34135,142224,181420,230434,37044,3940,12547,205,15824,23650,62289,194041,163668,34525,56377,50716,22050,109919,92819,40025,52794,17100,8395,8705,236256,29154,88842,118260,136172,60535,75637,748,2362,45980,19421,10480,13411,20326,11240,12204,(X),11590,54803,69779,,2020,KANSAS
19,4322881,983940,266396,717544,977790,2631679,935053,1696626,993691,707262,2116298,2206583,3738008,341810,7875,66731,2916,46092,119449,161726,3644775,2969865,371057,964155,879301,755352,2085783,1974737,1031085,943652,111046,60233,50813,3450232,1430987,752945,1266300,854680,412908,441772,1839,3749,105681,149569,92931,114662,150519,123279,112451,6922,326684,176212,351784,,717895,218023,65262,152761,212304,421831,185459,236372,117330,78041,316903,400992,574272,90861,2073,9761,541,12927,27460,39467,553027,407935,121099,153385,100424,33027,183048,144038,60923,83115,39010,18794,20216,520449,43465,147148,329836,255218,110315,144903,1822,3581,53058,34444,26682,35034,49246,27513,23838,(X),13962,73777,167479,,2020,KENTUCKY
20,4532187,1081097,299878,781219,1077758,2752264,1036084,1716180,991864,698826,2186940,2345247,2795046,1439681,25329,79453,1713,69519,121446,233665,2663573,3060391,416601,1011493,856937,775360,2154285,2013468,1032243,981225,140817,76499,64318,3570857,1488821,740895,1341141,881546,422299,459247,803,2210,89990,171004,107055,117536,153420,130710,108818,7177,349038,178662,353846,,845230,284760,87630,197130,281769,477610,223863,253747,127903,82860,365843,479387,342297,439690,5411,9837,164,21049,26782,54826,314527,456798,134731,176498,105341,40228,225661,172308,63670,108638,53353,25810,27543,587626,65254,152321,370051,265241,112031,153210,803,2120,51455,42137,28347,36465,54204,26895,22815,(X),19315,72921,173005,,2020,LOUISIANA
21,1304038,243504,62130,181374,241764,791826,249771,542055,372291,268708,637429,666609,1224631,17014,8663,14013,190,4658,34869,21832,1211491,969749,63838,301595,286742,317574,695718,667885,339821,328064,27833,16343,11490,1090779,457656,280467,352656,316038,149792,166246,437,1240,30076,56321,31345,41782,61129,49172,44536,6261,123154,75799,117085,,144384,34067,9587,24480,32382,87428,37004,50424,32588,22889,64177,80207,127585,5297,2423,1823,64,653,6539,3688,125403,93227,15267,40226,24683,13051,41535,34163,14481,19682,7372,3987,3385,114218,7731,37969,68518,73839,31766,42073,435,1204,12995,10861,6323,9898,14988,8441,8694,(X),3565,23702,46572,,2020,MAINE
22,5894835,1319572,357035,962537,1314681,3667846,1285368,2382478,1288697,907417,2840551,3054284,3206937,1745206,15260,378532,2481,281015,265404,607359,2965954,4103646,378181,979956,1048974,1696535,3228143,3062139,1554085,1508054,166004,83981,82023,4722913,2292747,1052566,1377600,1100314,518099,582215,1241,3426,90576,236921,139876,154838,188324,149975,135137,7582,540310,212482,347522,,531553,153356,44311,109045,148796,306634,138089,168545,102019,71563,229901,301652,208103,226073,2281,27304,198,39646,27948,72737,182033,311326,73431,111933,73733,52229,154293,116766,47358,69408,37527,16873,20654,393660,33402,121048,239210,218963,93931,125032,1199,3284,39955,35005,21935,28587,40179,25431,23388,(X),13692,65990,139281,,2020,MARYLAND
23,6637329,1340628,351401,989227,1335276,4195914,1518927,2676987,1541989,1100787,3221477,3415852,5091390,491182,13496,443151,2545,278354,317211,802795,4707206,4750056,414998,1106712,1096439,2131907,3738117,3551918,1807849,1744069,186199,101458,84741,5460968,2478222,1410989,1571757,1450602,691017,759585,1526,3510,138763,367439,160763,176329,227874,190627,183771,7163,658387,322931,469284,,653454,164081,47069,117012,159073,391040,183304,207736,136923,98333,283099,370355,400134,86362,3143,52349,303,61853,49310,184331,313547,399981,96208,128974,91568,83231,179321,138104,55428,82676,41217,20546,20671,507710,28734,155665,323311,302440,132574,169866,1475,3443,59264,53492,25166,35950,53285,35440,34925,(X),13528,88207,200705,,2020,MASSACHUSETTS
24,9753541,2121489,558240,1563249,2110978,5957515,2142249,3815266,2356638,1674537,4785135,4968406,7587954,1310122,48419,308651,3005,129857,365533,509094,7288687,6757976,576565,1911595,2224157,2045659,4918542,4624512,2412948,2211564,294030,162304,131726,7887834,3172186,1965590,2750058,2047666,1008051,1039615,2849,7123,261820,380502,211861,264519,358401,288171,272420,7112,780483,482650,784533,,1337256,398119,122232,275887,388133,797515,382930,414585,212828,141622,601304,735952,827888,359903,10316,39044,810,28241,71054,105440,768830,736380,159298,272499,220187,84396,399865,304843,128915,175928,95022,49298,45724,979066,78076,333031,567959,534338,245467,288871,2816,6958,129591,78811,49944,72440,97916,52479,43383,(X),27673,189236,317429,,2020,MICHIGAN
25,5476956,1275790,345291,930499,1269959,3343600,1202256,2141344,1212589,857566,2724730,2752226,4478328,346607,51026,269960,2079,117137,211819,300403,4332935,3751815,242833,896780,1219566,1392636,3045222,2931098,1524231,1406867,114124,66028,48096,4343630,2044584,1163985,1135061,1167515,582049,585466,1506,3988,156114,255975,134171,141817,187357,140300,146287,6881,527359,296219,343937,,511185,147958,41145,106813,142629,301979,152766,149213,88697,61248,230592,280593,317396,91622,16527,34717,358,20085,30480,52427,292512,278126,54979,94550,86910,41687,168140,139956,58787,81169,28184,14584,13600,377281,32202,151941,193138,235612,108420,127192,1478,3681,64518,34478,21103,27176,38679,20830,23669,(X),13200,97373,125039,,2020,MINNESOTA
26,2883074,693906,181580,512326,691331,1728730,630324,1098406,647162,460438,1380704,1502370,1681375,1077668,13406,28994,1070,32165,48396,89176,1635946,1932405,271922,578002,633942,448539,1331642,1237059,627038,610021,94583,46851,47732,2270442,929397,442938,898107,505636,243144,262492,794,1591,53432,77222,56993,70939,94931,78710,71024,7077,183923,94616,227097,,564439,191339,53166,138173,188939,314225,143687,170538,86952,58875,241674,322765,204268,332649,4575,4003,160,7589,11195,22389,192411,302220,85446,110684,82946,23144,144176,107229,40435,66794,36947,15486,21461,391962,42708,95021,254233,166183,71292,94891,794,1552,31464,20760,17062,23247,33532,19498,18274,(X),9848,40909,115426,,2020,MISSISSIPPI
27,5942813,1347911,362841,985070,1339328,3598618,1304939,2293679,1391799,996284,2900494,3042319,4842586,665403,23179,120200,8376,74954,208115,254826,4696423,4092259,374117,1234832,1240328,1242982,3051292,2913566,1501935,1411631,137726,74114,63612,4751129,2128197,1069374,1553558,1233157,592855,640302,2335,5453,158517,233382,129980,161231,212344,168309,161606,7031,529307,258677,445173,,772992,233927,69855,164072,226170,452917,216671,236246,128620,86148,343547,429445,540189,157184,5302,15846,1914,16599,35958,49972,511806,426122,97451,162898,117917,47856,225067,182893,79314,103579,42174,19798,22376,563318,57530,182523,323265,308279,136819,171460,2295,5045,75347,42696,27033,41834,56226,30376,27427,(X),21037,102216,185026,,2020,MISSOURI
28,1036490,223110,60020,163090,221692,619936,223643,396293,270439,193444,520226,516264,911691,5531,62466,8473,541,7829,39959,40062,889154,724117,42132,201033,238305,242647,538734,516813,272600,244213,21921,12491,9430,838894,346488,232015,260391,240405,122431,117974,378,902,38801,46186,23945,25733,40543,34474,29443,6486,94613,68962,76830,,132476,33815,10203,23612,32577,81518,42432,39086,24889,17143,62992,69484,101899,649,20244,1194,53,1501,6936,7000,98086,74240,10362,27150,24923,11805,46379,39549,17878,21671,6830,3814,3016,102030,10526,41105,50399,62441,29594,32847,378,819,18826,9192,5147,6162,9751,6613,5553,(X),5003,27503,29935,,2020,MONTANA
